image,mask
volume-28_71.png,segmentation-28_lesionmask_71.png
volume-116_543.png,segmentation-116_lesionmask_543.png
volume-115_434.png,segmentation-115_lesionmask_434.png
volume-76_84.png,segmentation-76_lesionmask_84.png
volume-124_136.png,segmentation-124_lesionmask_136.png
volume-15_446.png,segmentation-15_lesionmask_446.png
volume-129_147.png,segmentation-129_lesionmask_147.png
volume-113_565.png,segmentation-113_lesionmask_565.png
volume-89_318.png,segmentation-89_lesionmask_318.png
volume-93_430.png,segmentation-93_lesionmask_430.png
volume-97_136.png,segmentation-97_lesionmask_136.png
volume-88_223.png,segmentation-88_lesionmask_223.png
volume-113_372.png,segmentation-113_lesionmask_372.png
volume-10_402.png,segmentation-10_lesionmask_402.png
volume-118_39.png,segmentation-118_lesionmask_39.png
volume-116_57.png,segmentation-116_lesionmask_57.png
volume-69_88.png,segmentation-69_lesionmask_88.png
volume-20_522.png,segmentation-20_lesionmask_522.png
volume-26_340.png,segmentation-26_lesionmask_340.png
volume-99_190.png,segmentation-99_lesionmask_190.png
volume-26_311.png,segmentation-26_lesionmask_311.png
volume-32_62.png,segmentation-32_lesionmask_62.png
volume-9_139.png,segmentation-9_lesionmask_139.png
volume-57_324.png,segmentation-57_lesionmask_324.png
volume-125_378.png,segmentation-125_lesionmask_378.png
volume-106_157.png,segmentation-106_lesionmask_157.png
volume-19_509.png,segmentation-19_lesionmask_509.png
volume-52_39.png,segmentation-52_lesionmask_39.png
volume-68_39.png,segmentation-68_lesionmask_39.png
volume-104_233.png,segmentation-104_lesionmask_233.png
volume-90_306.png,segmentation-90_lesionmask_306.png
volume-77_86.png,segmentation-77_lesionmask_86.png
volume-80_166.png,segmentation-80_lesionmask_166.png
volume-85_73.png,segmentation-85_lesionmask_73.png
volume-21_343.png,segmentation-21_lesionmask_343.png
volume-111_531.png,segmentation-111_lesionmask_531.png
volume-91_54.png,segmentation-91_lesionmask_54.png
volume-18_272.png,segmentation-18_lesionmask_272.png
volume-21_91.png,segmentation-21_lesionmask_91.png
volume-79_128.png,segmentation-79_lesionmask_128.png
volume-48_76.png,segmentation-48_lesionmask_76.png
volume-27_385.png,segmentation-27_lesionmask_385.png
volume-83_707.png,segmentation-83_lesionmask_707.png
volume-88_439.png,segmentation-88_lesionmask_439.png
volume-122_222.png,segmentation-122_lesionmask_222.png
volume-97_531.png,segmentation-97_lesionmask_531.png
volume-111_359.png,segmentation-111_lesionmask_359.png
volume-84_495.png,segmentation-84_lesionmask_495.png
volume-99_467.png,segmentation-99_lesionmask_467.png
volume-27_261.png,segmentation-27_lesionmask_261.png
volume-68_148.png,segmentation-68_lesionmask_148.png
volume-16_403.png,segmentation-16_lesionmask_403.png
volume-11_409.png,segmentation-11_lesionmask_409.png
volume-130_571.png,segmentation-130_lesionmask_571.png
volume-93_369.png,segmentation-93_lesionmask_369.png
volume-118_243.png,segmentation-118_lesionmask_243.png
volume-21_436.png,segmentation-21_lesionmask_436.png
volume-28_94.png,segmentation-28_lesionmask_94.png
volume-7_255.png,segmentation-7_lesionmask_255.png
volume-4_471.png,segmentation-4_lesionmask_471.png
volume-97_254.png,segmentation-97_lesionmask_254.png
volume-31_53.png,segmentation-31_lesionmask_53.png
volume-122_236.png,segmentation-122_lesionmask_236.png
volume-64_135.png,segmentation-64_lesionmask_135.png
volume-85_408.png,segmentation-85_lesionmask_408.png
volume-89_553.png,segmentation-89_lesionmask_553.png
volume-108_674.png,segmentation-108_lesionmask_674.png
volume-98_592.png,segmentation-98_lesionmask_592.png
volume-130_400.png,segmentation-130_lesionmask_400.png
volume-96_533.png,segmentation-96_lesionmask_533.png
volume-117_297.png,segmentation-117_lesionmask_297.png
volume-92_355.png,segmentation-92_lesionmask_355.png
volume-50_95.png,segmentation-50_lesionmask_95.png
volume-46_52.png,segmentation-46_lesionmask_52.png
volume-94_205.png,segmentation-94_lesionmask_205.png
volume-129_150.png,segmentation-129_lesionmask_150.png
volume-17_470.png,segmentation-17_lesionmask_470.png
volume-4_555.png,segmentation-4_lesionmask_555.png
volume-108_220.png,segmentation-108_lesionmask_220.png
volume-100_611.png,segmentation-100_lesionmask_611.png
volume-85_565.png,segmentation-85_lesionmask_565.png
volume-110_457.png,segmentation-110_lesionmask_457.png
volume-129_184.png,segmentation-129_lesionmask_184.png
volume-96_631.png,segmentation-96_lesionmask_631.png
volume-95_176.png,segmentation-95_lesionmask_176.png
volume-17_423.png,segmentation-17_lesionmask_423.png
volume-123_264.png,segmentation-123_lesionmask_264.png
volume-4_548.png,segmentation-4_lesionmask_548.png
volume-65_328.png,segmentation-65_lesionmask_328.png
volume-70_260.png,segmentation-70_lesionmask_260.png
volume-35_51.png,segmentation-35_lesionmask_51.png
volume-119_177.png,segmentation-119_lesionmask_177.png
volume-92_834.png,segmentation-92_lesionmask_834.png
volume-9_395.png,segmentation-9_lesionmask_395.png
volume-97_569.png,segmentation-97_lesionmask_569.png
volume-122_245.png,segmentation-122_lesionmask_245.png
volume-108_94.png,segmentation-108_lesionmask_94.png
volume-110_109.png,segmentation-110_lesionmask_109.png
volume-86_478.png,segmentation-86_lesionmask_478.png
volume-6_275.png,segmentation-6_lesionmask_275.png
volume-5_329.png,segmentation-5_lesionmask_329.png
volume-125_131.png,segmentation-125_lesionmask_131.png
volume-102_520.png,segmentation-102_lesionmask_520.png
volume-94_72.png,segmentation-94_lesionmask_72.png
volume-84_441.png,segmentation-84_lesionmask_441.png
volume-87_18.png,segmentation-87_lesionmask_18.png
volume-13_443.png,segmentation-13_lesionmask_443.png
volume-115_446.png,segmentation-115_lesionmask_446.png
volume-57_333.png,segmentation-57_lesionmask_333.png
volume-109_336.png,segmentation-109_lesionmask_336.png
volume-4_363.png,segmentation-4_lesionmask_363.png
volume-15_292.png,segmentation-15_lesionmask_292.png
volume-28_119.png,segmentation-28_lesionmask_119.png
volume-70_135.png,segmentation-70_lesionmask_135.png
volume-84_514.png,segmentation-84_lesionmask_514.png
volume-97_454.png,segmentation-97_lesionmask_454.png
volume-18_49.png,segmentation-18_lesionmask_49.png
volume-93_620.png,segmentation-93_lesionmask_620.png
volume-115_53.png,segmentation-115_lesionmask_53.png
volume-17_386.png,segmentation-17_lesionmask_386.png
volume-107_78.png,segmentation-107_lesionmask_78.png
volume-14_352.png,segmentation-14_lesionmask_352.png
volume-88_514.png,segmentation-88_lesionmask_514.png
volume-89_243.png,segmentation-89_lesionmask_243.png
volume-92_441.png,segmentation-92_lesionmask_441.png
volume-23_63.png,segmentation-23_lesionmask_63.png
volume-46_67.png,segmentation-46_lesionmask_67.png
volume-94_327.png,segmentation-94_lesionmask_327.png
volume-26_658.png,segmentation-26_lesionmask_658.png
volume-125_288.png,segmentation-125_lesionmask_288.png
volume-124_225.png,segmentation-124_lesionmask_225.png
volume-61_152.png,segmentation-61_lesionmask_152.png
volume-127_709.png,segmentation-127_lesionmask_709.png
volume-97_514.png,segmentation-97_lesionmask_514.png
volume-98_520.png,segmentation-98_lesionmask_520.png
volume-100_615.png,segmentation-100_lesionmask_615.png
volume-115_620.png,segmentation-115_lesionmask_620.png
volume-122_309.png,segmentation-122_lesionmask_309.png
volume-107_343.png,segmentation-107_lesionmask_343.png
volume-32_44.png,segmentation-32_lesionmask_44.png
volume-117_450.png,segmentation-117_lesionmask_450.png
volume-108_417.png,segmentation-108_lesionmask_417.png
volume-3_69.png,segmentation-3_lesionmask_69.png
volume-48_51.png,segmentation-48_lesionmask_51.png
volume-117_294.png,segmentation-117_lesionmask_294.png
volume-13_374.png,segmentation-13_lesionmask_374.png
volume-127_78.png,segmentation-127_lesionmask_78.png
volume-118_232.png,segmentation-118_lesionmask_232.png
volume-111_354.png,segmentation-111_lesionmask_354.png
volume-11_386.png,segmentation-11_lesionmask_386.png
volume-26_374.png,segmentation-26_lesionmask_374.png
volume-97_347.png,segmentation-97_lesionmask_347.png
volume-101_440.png,segmentation-101_lesionmask_440.png
volume-108_506.png,segmentation-108_lesionmask_506.png
volume-99_398.png,segmentation-99_lesionmask_398.png
volume-96_600.png,segmentation-96_lesionmask_600.png
volume-13_357.png,segmentation-13_lesionmask_357.png
volume-54_66.png,segmentation-54_lesionmask_66.png
volume-13_347.png,segmentation-13_lesionmask_347.png
volume-108_284.png,segmentation-108_lesionmask_284.png
volume-96_627.png,segmentation-96_lesionmask_627.png
volume-90_373.png,segmentation-90_lesionmask_373.png
volume-112_652.png,segmentation-112_lesionmask_652.png
volume-66_76.png,segmentation-66_lesionmask_76.png
volume-109_394.png,segmentation-109_lesionmask_394.png
volume-94_710.png,segmentation-94_lesionmask_710.png
volume-14_520.png,segmentation-14_lesionmask_520.png
volume-70_190.png,segmentation-70_lesionmask_190.png
volume-3_267.png,segmentation-3_lesionmask_267.png
volume-94_851.png,segmentation-94_lesionmask_851.png
volume-93_404.png,segmentation-93_lesionmask_404.png
volume-22_49.png,segmentation-22_lesionmask_49.png
volume-117_228.png,segmentation-117_lesionmask_228.png
volume-2_461.png,segmentation-2_lesionmask_461.png
volume-128_557.png,segmentation-128_lesionmask_557.png
volume-108_290.png,segmentation-108_lesionmask_290.png
volume-21_206.png,segmentation-21_lesionmask_206.png
volume-105_53.png,segmentation-105_lesionmask_53.png
volume-17_413.png,segmentation-17_lesionmask_413.png
volume-57_251.png,segmentation-57_lesionmask_251.png
volume-90_456.png,segmentation-90_lesionmask_456.png
volume-110_468.png,segmentation-110_lesionmask_468.png
volume-109_536.png,segmentation-109_lesionmask_536.png
volume-96_458.png,segmentation-96_lesionmask_458.png
volume-9_431.png,segmentation-9_lesionmask_431.png
volume-84_631.png,segmentation-84_lesionmask_631.png
volume-111_329.png,segmentation-111_lesionmask_329.png
volume-19_147.png,segmentation-19_lesionmask_147.png
volume-13_446.png,segmentation-13_lesionmask_446.png
volume-90_425.png,segmentation-90_lesionmask_425.png
volume-128_541.png,segmentation-128_lesionmask_541.png
volume-102_507.png,segmentation-102_lesionmask_507.png
volume-30_135.png,segmentation-30_lesionmask_135.png
volume-27_479.png,segmentation-27_lesionmask_479.png
volume-65_91.png,segmentation-65_lesionmask_91.png
volume-10_256.png,segmentation-10_lesionmask_256.png
volume-9_39.png,segmentation-9_lesionmask_39.png
volume-108_847.png,segmentation-108_lesionmask_847.png
volume-25_370.png,segmentation-25_lesionmask_370.png
volume-22_119.png,segmentation-22_lesionmask_119.png
volume-48_154.png,segmentation-48_lesionmask_154.png
volume-119_365.png,segmentation-119_lesionmask_365.png
volume-97_571.png,segmentation-97_lesionmask_571.png
volume-9_166.png,segmentation-9_lesionmask_166.png
volume-109_408.png,segmentation-109_lesionmask_408.png
volume-92_210.png,segmentation-92_lesionmask_210.png
volume-110_617.png,segmentation-110_lesionmask_617.png
volume-43_31.png,segmentation-43_lesionmask_31.png
volume-128_400.png,segmentation-128_lesionmask_400.png
volume-89_468.png,segmentation-89_lesionmask_468.png
volume-128_484.png,segmentation-128_lesionmask_484.png
volume-108_600.png,segmentation-108_lesionmask_600.png
volume-35_116.png,segmentation-35_lesionmask_116.png
volume-82_404.png,segmentation-82_lesionmask_404.png
volume-51_138.png,segmentation-51_lesionmask_138.png
volume-25_328.png,segmentation-25_lesionmask_328.png
volume-102_512.png,segmentation-102_lesionmask_512.png
volume-99_420.png,segmentation-99_lesionmask_420.png
volume-87_662.png,segmentation-87_lesionmask_662.png
volume-111_409.png,segmentation-111_lesionmask_409.png
volume-97_470.png,segmentation-97_lesionmask_470.png
volume-93_325.png,segmentation-93_lesionmask_325.png
volume-117_491.png,segmentation-117_lesionmask_491.png
volume-121_223.png,segmentation-121_lesionmask_223.png
volume-108_525.png,segmentation-108_lesionmask_525.png
volume-94_813.png,segmentation-94_lesionmask_813.png
volume-23_214.png,segmentation-23_lesionmask_214.png
volume-108_497.png,segmentation-108_lesionmask_497.png
volume-114_287.png,segmentation-114_lesionmask_287.png
volume-5_96.png,segmentation-5_lesionmask_96.png
volume-3_359.png,segmentation-3_lesionmask_359.png
volume-20_319.png,segmentation-20_lesionmask_319.png
volume-32_74.png,segmentation-32_lesionmask_74.png
volume-116_498.png,segmentation-116_lesionmask_498.png
volume-49_159.png,segmentation-49_lesionmask_159.png
volume-80_155.png,segmentation-80_lesionmask_155.png
volume-123_241.png,segmentation-123_lesionmask_241.png
volume-57_112.png,segmentation-57_lesionmask_112.png
volume-25_375.png,segmentation-25_lesionmask_375.png
volume-96_570.png,segmentation-96_lesionmask_570.png
volume-27_462.png,segmentation-27_lesionmask_462.png
volume-13_497.png,segmentation-13_lesionmask_497.png
volume-51_40.png,segmentation-51_lesionmask_40.png
volume-118_245.png,segmentation-118_lesionmask_245.png
volume-94_465.png,segmentation-94_lesionmask_465.png
volume-54_56.png,segmentation-54_lesionmask_56.png
volume-98_563.png,segmentation-98_lesionmask_563.png
volume-122_199.png,segmentation-122_lesionmask_199.png
volume-50_90.png,segmentation-50_lesionmask_90.png
volume-17_244.png,segmentation-17_lesionmask_244.png
volume-7_303.png,segmentation-7_lesionmask_303.png
volume-83_266.png,segmentation-83_lesionmask_266.png
volume-110_89.png,segmentation-110_lesionmask_89.png
volume-121_173.png,segmentation-121_lesionmask_173.png
volume-84_500.png,segmentation-84_lesionmask_500.png
volume-98_616.png,segmentation-98_lesionmask_616.png
volume-70_288.png,segmentation-70_lesionmask_288.png
volume-5_412.png,segmentation-5_lesionmask_412.png
volume-117_193.png,segmentation-117_lesionmask_193.png
volume-7_415.png,segmentation-7_lesionmask_415.png
volume-96_540.png,segmentation-96_lesionmask_540.png
volume-98_537.png,segmentation-98_lesionmask_537.png
volume-101_411.png,segmentation-101_lesionmask_411.png
volume-6_478.png,segmentation-6_lesionmask_478.png
volume-96_481.png,segmentation-96_lesionmask_481.png
volume-93_481.png,segmentation-93_lesionmask_481.png
volume-108_594.png,segmentation-108_lesionmask_594.png
volume-13_379.png,segmentation-13_lesionmask_379.png
volume-117_459.png,segmentation-117_lesionmask_459.png
volume-107_377.png,segmentation-107_lesionmask_377.png
volume-12_264.png,segmentation-12_lesionmask_264.png
volume-19_46.png,segmentation-19_lesionmask_46.png
volume-4_430.png,segmentation-4_lesionmask_430.png
volume-73_99.png,segmentation-73_lesionmask_99.png
volume-13_373.png,segmentation-13_lesionmask_373.png
volume-84_525.png,segmentation-84_lesionmask_525.png
volume-125_94.png,segmentation-125_lesionmask_94.png
volume-9_41.png,segmentation-9_lesionmask_41.png
volume-82_74.png,segmentation-82_lesionmask_74.png
volume-88_432.png,segmentation-88_lesionmask_432.png
volume-90_472.png,segmentation-90_lesionmask_472.png
volume-115_574.png,segmentation-115_lesionmask_574.png
volume-129_218.png,segmentation-129_lesionmask_218.png
volume-118_283.png,segmentation-118_lesionmask_283.png
volume-104_376.png,segmentation-104_lesionmask_376.png
volume-58_170.png,segmentation-58_lesionmask_170.png
volume-81_229.png,segmentation-81_lesionmask_229.png
volume-108_460.png,segmentation-108_lesionmask_460.png
volume-9_93.png,segmentation-9_lesionmask_93.png
volume-94_51.png,segmentation-94_lesionmask_51.png
volume-9_427.png,segmentation-9_lesionmask_427.png
volume-76_153.png,segmentation-76_lesionmask_153.png
volume-72_72.png,segmentation-72_lesionmask_72.png
